date,DEC,CDI,usd,ibov
2005-04-20,1288.78,396.65,229.69,243.35
2005-04-22,1288.38,396.93,227.42,242.28
2005-04-25,1288.25,397.21,226.67,242.32
2005-04-26,1291.43,397.49,227.09,244.49
2005-04-27,1279.73,397.77,225.66,242.00
2005-04-28,1265.75,398.05,225.86,237.67
2005-04-29,1266.99,398.33,226.72,235.71
2005-05-02,1273.28,398.61,225.22,237.50
2005-05-03,1282.22,398.89,223.98,238.39
2005-05-04,1296.67,399.17,221.81,243.51
2005-05-05,1304.31,399.46,221.11,245.59
2005-05-06,1308.93,399.74,220.28,246.94
2005-05-09,1307.83,400.02,219.78,245.62
2005-05-10,1289.13,400.30,220.78,240.89
2005-05-11,1265.50,400.59,221.40,236.41
2005-05-12,1254.91,400.87,220.76,234.95
2005-05-13,1233.48,401.15,221.36,231.09
2005-05-16,1240.87,401.43,221.87,232.23
2005-05-17,1242.24,401.72,221.93,233.48
2005-05-18,1260.64,402.00,220.65,238.84
2005-05-19,1255.41,402.29,219.06,237.47
2005-05-20,1246.08,402.58,219.37,237.11
2005-05-23,1242.42,402.86,217.64,234.42
2005-05-24,1241.66,403.15,217.76,233.74
2005-05-25,1243.90,403.44,216.00,235.83
2005-05-27,1261.18,403.73,214.37,240.37
2005-05-30,1273.03,404.02,213.02,245.12
2005-05-31,1275.44,404.31,215.30,244.54
2005-06-01,1284.04,404.60,217.52,248.37
2005-06-02,1300.43,404.88,216.77,255.04
2005-06-03,1306.41,405.17,215.22,253.71
2005-06-06,1279.69,405.46,220.12,245.67
2005-06-07,1268.26,405.75,220.62,242.83
2005-06-08,1262.48,406.04,219.11,241.67
2005-06-09,1239.17,406.33,222.94,235.51
2005-06-10,1253.73,406.62,221.68,239.51
2005-06-13,1257.90,406.91,219.99,241.91
2005-06-14,1254.99,407.21,218.32,239.17
2005-06-15,1256.79,407.50,219.03,242.51
2005-06-16,1270.45,407.79,216.40,248.34
2005-06-17,1277.00,408.08,213.82,251.44
2005-06-20,1274.84,408.37,213.66,250.39
2005-06-21,1272.35,408.66,212.92,248.40
2005-06-22,1267.87,408.95,212.30,245.91
2005-06-23,1257.67,409.25,214.35,243.88
2005-06-24,1248.63,409.54,213.86,239.66
2005-06-27,1246.66,409.83,213.43,240.79
2005-06-28,1253.75,410.12,212.22,243.61
2005-06-29,1256.24,410.42,210.92,243.20
2005-06-30,1258.84,410.71,210.52,242.57
2005-07-01,1258.01,411.01,210.11,243.33
2005-07-04,1253.27,411.30,212.40,241.08
2005-07-05,1241.81,411.59,211.98,239.58
2005-07-06,1223.60,411.89,214.07,235.78
2005-07-07,1217.71,412.18,213.97,235.19
2005-07-08,1214.84,412.48,212.12,235.66
2005-07-11,1226.06,412.77,210.50,239.43
2005-07-12,1247.01,413.06,209.16,244.06
2005-07-13,1265.15,413.36,210.32,249.33
2005-07-14,1267.93,413.65,209.88,249.35
2005-07-15,1252.45,413.95,209.83,244.90
2005-07-18,1249.30,414.25,208.72,243.55
2005-07-19,1250.65,414.54,209.89,242.23
2005-07-20,1265.62,414.84,210.68,245.65
2005-07-21,1276.94,415.13,209.63,248.32
2005-07-22,1268.57,415.43,212.82,245.37
2005-07-25,1232.00,415.73,217.53,237.31
2005-07-26,1234.58,416.02,220.83,237.95
2005-07-27,1249.57,416.32,218.89,241.99
2005-07-28,1277.34,416.62,216.85,249.27
2005-07-29,1289.84,416.91,214.11,251.45
2005-08-01,1285.07,417.21,213.03,250.91
2005-08-02,1302.15,417.51,210.75,256.99
2005-08-03,1321.86,417.81,207.35,260.08
2005-08-04,1314.29,418.10,206.48,256.37
2005-08-05,1318.39,418.40,205.88,255.45
2005-08-08,1328.58,418.70,206.90,258.11
2005-08-09,1327.32,419.00,207.35,260.34
2005-08-10,1349.28,419.30,203.91,263.63
2005-08-11,1337.91,419.60,207.51,260.79
2005-08-12,1305.16,419.90,212.79,253.73
2005-08-15,1331.08,420.20,209.78,261.40
2005-08-16,1338.03,420.50,209.96,261.81
2005-08-17,1346.89,420.79,210.41,263.18
2005-08-18,1343.33,421.09,211.71,261.66
2005-08-19,1319.49,421.39,217.79,256.25
2005-08-22,1337.78,421.69,215.21,261.48
2005-08-23,1333.07,421.99,215.83,258.91
2005-08-24,1330.49,422.30,217.06,257.44
2005-08-25,1340.04,422.60,216.78,260.47
2005-08-26,1339.30,422.90,216.11,261.50
2005-08-29,1340.35,423.20,214.91,262.35
2005-08-30,1343.81,423.50,213.71,264.75
2005-08-31,1353.23,423.80,211.71,269.06
2005-09-01,1359.45,424.11,211.58,270.44
2005-09-02,1367.94,424.41,209.84,271.51
2005-09-05,1273.84,424.71,208.64,274.46
2005-09-06,1385.55,425.02,208.35,275.40
2005-09-08,1399.13,425.32,207.77,277.90
2005-09-09,1414.49,425.62,207.57,281.20
2005-09-12,1421.48,425.93,207.77,280.98
2005-09-13,1423.53,426.23,208.41,279.00
2005-09-14,1425.59,426.53,208.69,279.35
2005-09-15,1439.70,426.84,206.11,283.73
2005-09-16,1456.48,427.14,205.44,285.74
2005-09-19,1463.28,427.44,205.15,287.68
2005-09-20,1473.45,427.74,205.54,290.62
2005-09-21,1480.13,428.04,204.45,294.39
2005-09-22,1478.29,428.34,203.78,294.90
2005-09-23,1485.08,428.64,203.15,300.15
2005-09-26,1485.04,428.95,202.27,300.41
2005-09-27,1477.34,429.25,201.82,296.86
2005-09-28,1488.12,429.55,200.92,301.42
2005-09-29,1483.21,429.86,199.23,299.64
2005-09-30,1493.85,430.16,199.03,301.88
2005-10-03,1507.02,430.46,200.08,306.74
2005-10-04,1504.13,430.77,200.84,305.29
2005-10-05,1474.57,431.07,203.18,293.95
2005-10-06,1438.85,431.37,204.98,285.34
2005-10-07,1450.93,431.68,202.69,287.90
2005-10-10,1465.07,431.98,200.48,292.26
2005-10-11,1470.05,432.28,200.19,294.91
2005-10-13,1440.25,432.59,202.66,285.47
2005-10-14,1435.87,432.89,201.62,285.30
2005-10-17,1452.51,433.20,200.20,290.19
2005-10-18,1429.93,433.50,200.65,286.34
2005-10-19,1429.93,433.81,201.84,278.92
2005-10-20,1429.93,434.10,201.01,279.13
2005-10-21,1398.55,434.40,201.93,277.37
2005-10-24,1405.33,434.70,202.62,283.52
2005-10-25,1413.44,435.00,202.58,286.65
2005-10-26,1413.38,435.30,203.73,286.30
2005-10-27,1405.35,435.60,204.67,282.39
2005-10-28,1409.24,435.90,204.13,283.22
2005-10-31,1422.23,436.20,201.91,288.72
2005-11-01,1447.94,436.50,201.67,295.77
2005-11-03,1467.58,436.80,200.05,301.60
2005-11-04,1460.12,437.10,199.11,296.96
2005-11-07,1468.77,437.40,197.16,298.82
2005-11-08,1462.33,437.70,197.33,297.05
2005-11-09,1463.61,438.00,194.51,296.18
2005-11-10,1455.54,438.30,194.87,293.12
2005-11-11,1448.74,438.60,193.76,294.37
2005-11-14,1429.15,438.91,196.95,290.77
2005-11-16,1436.08,439.21,196.81,292.54
2005-11-17,1458.18,439.51,195.84,298.34
2005-11-18,1459.84,439.81,198.72,298.96
2005-11-21,1460.36,440.12,198.67,299.82
2005-11-22,1457.42,440.42,201.62,297.25
2005-11-23,1480.27,440.72,200.45,306.64
2005-11-24,1488.06,441.01,200.36,307.76
2005-11-25,1492.76,441.31,199.99,307.53
2005-11-28,1498.26,441.61,197.89,306.14
2005-11-29,1497.73,441.90,196.87,303.93
2005-11-30,1500.09,442.20,197.67,304.53
2005-12-01,1522.53,442.50,198.63,312.72
2005-12-02,1536.08,442.79,197.59,316.14
2005-12-05,1537.74,443.09,196.76,314.54
2005-12-06,1546.73,443.39,195.32,318.45
2005-12-07,1539.88,443.69,195.25,317.14
2005-12-08,1538.51,443.98,198.18,315.18
2005-12-09,1538.64,444.28,201.04,315.09
2005-12-12,1547.10,444.58,202.72,318.75
2005-12-13,1552.02,444.88,202.10,318.29
2005-12-14,1564.84,445.17,204.02,323.35
2005-12-15,1560.49,445.46,205.62,321.10
2005-12-16,1564.55,445.76,209.19,321.97
2005-12-19,1566.29,446.05,212.58,320.60
2005-12-20,1563.49,446.34,210.45,317.19
2005-12-21,1580.88,446.63,207.51,322.12
2005-12-22,1587.60,446.92,208.28,323.13
2005-12-23,1583.57,447.22,208.93,322.19
2005-12-26,1582.38,447.51,208.91,320.07
2005-12-27,1587.84,447.80,210.71,322.12
2005-12-28,1579.88,448.10,210.33,319.04
2005-12-29,1592.44,448.39,209.65,320.37
2005-12-30,1592.44,448.69,209.65,320.37
2006-01-02,1584.95,448.98,209.31,318.45
2006-01-03,1607.40,449.27,210.12,328.39
2006-01-04,1624.31,449.57,206.59,336.39
2006-01-05,1620.24,449.86,204.43,336.50
2006-01-06,1630.56,450.16,204.84,340.68
2006-01-09,1632.81,450.45,202.70,340.47
2006-01-10,1621.30,450.74,202.76,336.20
2006-01-11,1626.21,451.04,203.13,342.93
2006-01-12,1635.32,451.33,203.57,346.89
2006-01-13,1633.10,451.63,203.73,344.19
2006-01-16,1642.13,451.92,203.87,348.74
2006-01-17,1636.39,452.22,205.32,347.87
2006-01-18,1629.43,452.51,208.47,343.83
2006-01-19,1668.42,452.80,208.02,353.97
2006-01-20,1679.31,453.08,203.82,353.00
2006-01-23,1665.23,453.37,202.50,350.90
2006-01-24,1680.36,453.65,200.99,358.42
2006-01-25,1680.36,453.94,200.92,361.15
2006-01-26,1701.97,454.23,200.47,363.89
2006-01-27,1729.38,454.51,198.41,369.61
2006-01-30,1720.54,454.80,198.08,364.84
2006-01-31,1731.22,455.08,198.48,366.37
2006-02-01,1731.42,455.37,198.99,368.21
2006-02-02,1718.52,455.65,198.93,364.57
2006-02-03,1699.22,455.94,198.85,357.16
2006-02-06,1708.11,456.23,195.94,361.31
2006-02-07,1687.90,456.52,195.84,354.71
2006-02-08,1686.93,456.80,196.65,351.33
2006-02-09,1695.99,457.09,195.06,355.35
2006-02-10,1705.73,457.38,193.24,357.26
2006-02-13,1693.61,457.67,193.65,353.41
2006-02-14,1679.26,457.95,191.98,350.38
2006-02-15,1683.66,458.24,191.45,356.14
2006-02-16,1710.32,458.53,189.67,364.17
2006-02-17,1726.80,458.82,189.75,370.37
2006-02-20,1724.79,459.11,189.72,368.86
2006-02-21,1729.89,459.40,190.75,371.42
2006-02-22,1727.69,459.69,192.42,369.32
2006-02-23,1727.52,459.98,191.25,368.08
2006-02-24,1737.79,460.27,191.27,370.73
2006-03-01,1753.30,460.56,189.71,374.41
2006-03-02,1769.07,460.85,189.29,377.22
2006-03-03,1772.85,461.14,189.48,376.73
2006-03-06,1769.04,461.44,190.43,374.33
2006-03-07,1726.67,461.73,194.20,361.26
2006-03-08,1710.16,462.02,195.06,355.13
2006-03-09,1705.12,462.30,193.60,355.04
2006-03-10,1712.07,462.58,192.09,354.42
2006-03-13,1710.88,462.86,191.21,355.58
2006-03-14,1714.99,463.14,190.50,356.53
2006-03-15,1742.34,463.42,190.01,365.94
2006-03-16,1752.38,463.70,188.69,368.77
2006-03-17,1746.68,463.98,189.77,366.15
2006-03-20,1753.38,464.26,191.55,368.46
2006-03-21,1737.06,464.54,193.38,363.71
2006-03-22,1735.92,464.82,193.04,362.28
2006-03-23,1735.27,465.11,192.62,361.50
2006-03-24,1736.16,465.39,193.71,361.62
2006-03-27,1734.29,465.67,195.29,361.09
2006-03-28,1731.36,465.95,199.18,360.00
2006-03-29,1714.37,466.23,199.09,358.23
2006-03-30,1734.56,466.52,196.61,363.58
2006-03-31,1734.80,466.80,194.57,364.26
2006-04-03,1753.14,467.08,192.94,371.84
2006-04-04,1764.19,467.36,190.71,374.14
2006-04-05,1768.80,467.64,191.17,373.32
2006-04-06,1780.30,467.93,190.77,375.52
2006-04-07,1776.10,468.21,191.75,374.62
2006-04-10,1769.16,468.49,192.76,371.12
2006-04-11,1765.64,468.77,191.85,367.96
2006-04-12,1759.37,469.06,191.10,367.03
2006-04-13,1756.99,469.34,191.90,367.93
2006-04-17,1762.07,469.62,191.16,370.70
2006-04-18,1784.49,469.90,190.70,377.97
2006-04-19,1797.07,470.19,189.37,383.52
2006-04-20,1792.20,470.46,190.20,383.38
2006-04-24,1792.12,470.73,189.72,382.93
2006-04-25,1792.00,471.00,190.17,382.46
2006-04-26,1807.69,471.27,190.09,387.32
2006-04-27,1804.22,471.55,189.31,385.11
2006-04-28,1810.45,471.82,187.12,386.41
2006-05-02,1824.29,472.09,185.56,392.04
2006-05-03,1820.41,472.36,185.45,392.41
2006-05-04,1827.77,472.64,185.11,395.90
2006-05-05,1837.06,472.91,184.39,397.29
2006-05-08,1847.35,473.18,184.96,398.93
2006-05-09,1863.85,473.46,184.88,403.30
2006-05-10,1857.59,473.73,184.38,400.91
2006-05-11,1845.36,474.00,187.02,397.59
2006-05-12,1828.28,474.28,190.84,386.87
2006-05-15,1802.47,474.55,195.02,379.89
2006-05-16,1807.43,474.83,191.70,379.39
2006-05-17,1786.74,475.10,195.49,371.68
2006-05-18,1776.32,475.38,195.55,367.31
2006-05-19,1773.96,475.65,196.42,363.52
2006-05-22,1721.14,475.92,204.95,348.88
2006-05-23,1735.19,476.20,202.43,356.87
2006-05-24,1696.80,476.47,212.37,342.80
2006-05-25,1727.32,476.75,207.34,353.61
2006-05-26,1771.05,477.02,201.70,367.32
2006-05-29,1785.00,477.30,202.11,370.51
2006-05-30,1741.85,477.57,208.11,356.95
2006-05-31,1749.41,477.85,206.05,354.77
2006-06-01,1770.32,478.12,203.43,358.77
2006-06-02,1786.64,478.38,202.37,364.92
2006-06-05,1771.99,478.65,202.03,359.84
2006-06-06,1740.25,478.92,203.19,347.56
2006-06-07,1741.29,479.19,201.52,348.98
2006-06-08,1695.74,479.46,203.32,335.44
2006-06-09,1726.89,479.73,202.55,341.76
2006-06-12,1691.55,479.99,203.38,332.68
2006-06-13,1646.28,480.26,206.16,318.41
2006-06-14,1624.08,480.53,204.61,316.30
2006-06-16,1665.64,480.80,201.71,327.35
2006-06-19,1660.04,481.07,200.66,327.99
2006-06-20,1652.53,481.34,201.58,326.10
2006-06-21,1664.39,481.61,200.43,329.89
2006-06-22,1665.85,481.88,200.55,331.90
2006-06-23,1671.85,482.15,201.18,332.32
2006-06-26,1681.30,482.42,199.36,334.23
2006-06-27,1682.11,482.69,199.87,334.14
2006-06-28,1680.46,482.96,199.39,333.30
2006-06-29,1711.07,483.23,197.61,342.99
2006-06-30,1751.74,483.50,193.85,353.18
2006-07-03,1768.70,483.77,194.37,357.59
2006-07-04,1780.08,484.04,193.87,360.04
2006-07-05,1753.87,484.31,196.64,352.34
2006-07-06,1758.33,484.58,195.61,353.31
2006-07-07,1740.40,484.85,194.94,350.00
2006-07-10,1737.44,485.13,194.81,348.39
2006-07-11,1726.13,485.40,195.78,346.01
2006-07-12,1745.03,485.67,196.28,350.52
2006-07-13,1716.46,485.94,197.99,343.00
2006-07-14,1709.61,486.21,198.21,339.33
2006-07-17,1712.98,486.48,198.17,337.43
2006-07-18,1724.59,486.76,196.70,336.69
2006-07-19,1766.76,487.03,195.34,348.86
2006-07-20,1777.20,487.29,196.10,349.75
2006-07-21,1761.35,487.56,196.46,342.37
2006-07-24,1769.22,487.82,196.29,346.54
2006-07-25,1783.30,488.08,196.98,350.15
2006-07-26,1792.57,488.35,196.90,353.94
2006-07-27,1794.33,488.61,196.14,355.07
2006-07-28,1806.07,488.88,195.25,359.02
2006-07-31,1802.52,489.14,194.91,358.02
2006-08-01,1782.72,489.40,196.19,353.51
2006-08-02,1796.53,489.67,195.44,358.99
2006-08-03,1807.66,489.93,195.57,360.31
2006-08-04,1823.76,490.20,194.54,364.75
2006-08-07,1825.00,490.47,195.19,363.28
2006-08-08,1826.82,490.73,195.60,363.69
2006-08-09,1828.28,491.00,194.24,363.92
2006-08-10,1817.13,491.26,193.71,357.95
2006-08-11,1813.38,491.53,193.61,357.13
2006-08-14,1800.34,491.79,193.51,355.84
2006-08-15,1810.40,492.06,192.39,357.54
2006-08-16,1811.36,492.33,191.03,360.41
2006-08-17,1825.23,492.59,191.36,363.38
2006-08-18,1815.75,492.86,192.17,360.19
2006-08-21,1805.55,493.13,191.32,358.52
2006-08-22,1794.31,493.40,191.27,354.84
2006-08-23,1763.17,493.66,191.26,345.86
2006-08-24,1769.38,493.93,192.77,341.49
2006-08-25,1766.59,494.20,193.20,345.14
2006-08-28,1774.93,494.47,192.32,347.41
2006-08-29,1782.29,494.73,191.84,349.08
2006-08-30,1790.01,495.00,191.04,349.66
2006-08-31,1841.25,495.26,191.56,349.95
2006-09-01,1862.23,495.52,192.28,355.96
2006-09-04,1885.68,495.78,190.61,361.92
2006-09-05,1879.96,496.04,190.67,360.54
2006-09-06,1871.93,496.30,192.06,356.25
2006-09-08,1864.36,496.56,193.30,352.67
2006-09-11,1846.16,496.82,194.81,345.99
2006-09-12,1844.37,497.08,194.64,345.89
2006-09-13,1856.60,497.34,194.36,351.09
2006-09-14,1860.10,497.60,193.40,350.92
2006-09-15,1852.29,497.86,192.92,348.06
2006-09-18,1857.22,498.12,192.15,350.96
2006-09-19,1840.76,498.38,192.73,345.88
2006-09-20,1829.82,498.64,194.27,342.82
2006-09-21,1810.55,498.91,196.77,336.03
2006-09-22,1795.15,499.17,198.63,334.20
2006-09-25,1788.07,499.43,198.73,333.30
2006-09-26,1820.64,499.69,196.87,342.56
2006-09-27,1830.05,499.95,195.79,345.81
2006-09-28,1846.04,500.21,195.19,349.40
2006-09-29,1855.90,500.48,194.73,351.13
2006-10-02,1876.40,500.74,193.67,357.17
2006-10-03,1869.16,501.00,193.95,353.48
2006-10-04,1881.48,501.27,194.14,356.41
2006-10-05,1906.69,501.53,193.72,364.93
2006-10-06,1895.79,501.79,193.78,362.62
2006-10-09,1921.15,502.05,193.35,368.86
2006-10-10,1935.41,502.32,192.54,371.99
2006-10-11,1929.95,502.58,192.98,369.89
2006-10-13,1943.60,502.84,191.84,375.56
2006-10-16,1945.01,503.11,191.05,375.14
2006-10-17,1940.99,503.37,191.32,373.93
2006-10-18,1944.63,503.63,191.12,376.23
2006-10-19,1938.82,503.89,191.55,373.83
2006-10-20,1939.46,504.14,192.18,372.34
2006-10-23,1946.49,504.40,191.59,373.51
2006-10-24,1958.96,504.65,192.27,379.48
2006-10-25,1959.66,504.91,192.66,380.83
2006-10-26,1959.33,505.16,191.34,381.42
2006-10-27,1956.92,505.42,191.47,380.87
2006-10-30,1938.79,505.68,192.17,374.87
2006-10-31,1951.88,505.93,191.94,376.35
2006-11-01,1973.69,506.19,191.76,384.15
2006-11-03,1988.81,506.45,191.85,388.24
2006-11-06,2004.10,506.70,191.47,395.38
2006-11-07,2005.28,506.96,191.25,396.31
2006-11-08,1993.50,507.22,192.24,393.98
2006-11-09,2017.42,507.48,191.78,399.66
2006-11-10,2002.81,507.73,192.47,391.34
2006-11-13,2000.60,507.99,193.64,388.30
2006-11-14,2026.44,508.25,192.90,395.80
2006-11-16,2037.51,508.51,192.72,399.72
2006-11-17,2022.22,508.76,193.40,391.90
2006-11-20,2022.34,509.02,193.66,391.90
2006-11-21,2039.55,509.28,193.80,396.72
2006-11-22,2057.94,509.54,193.67,400.80
2006-11-23,2084.04,509.80,194.21,406.01
2006-11-24,2078.83,510.05,194.36,402.45
2006-11-27,2069.81,510.31,195.25,397.66
2006-11-28,2058.30,510.57,195.88,393.08
2006-11-29,2080.35,510.83,195.10,401.70
2006-11-30,2080.15,511.08,194.07,402.71
2006-12-01,2083.30,511.33,194.11,400.96
2006-12-04,2098.99,511.58,194.29,403.30
2006-12-05,2127.49,511.83,193.10,414.49
2006-12-06,2133.85,512.08,192.82,415.68
2006-12-07,2134.73,512.33,191.92,415.28
2006-12-08,2139.21,512.58,192.05,414.27
2006-12-11,2148.77,512.83,191.53,417.07
2006-12-12,2144.70,513.08,192.40,414.38
2006-12-13,2148.92,513.34,192.20,414.88
2006-12-14,2168.96,513.59,192.21,420.78
2006-12-15,2172.89,513.84,192.30,421.88
2006-12-18,2183.84,514.09,192.30,421.30
2006-12-19,2175.15,514.34,193.21,416.01
2006-12-20,2182.66,514.59,193.10,420.71
2006-12-21,2169.02,514.85,193.40,417.27
2006-12-22,2179.77,515.10,192.73,417.25
2006-12-26,2188.16,515.35,192.00,419.21
2006-12-27,2203.34,515.60,192.54,424.57
2006-12-28,2216.70,515.86,191.49,428.43
2006-12-29,2216.74,516.11,191.49,428.43
2007-01-02,2234.63,516.36,191.15,434.43
2007-01-03,2232.25,516.62,191.42,432.25
2007-01-04,2210.72,516.87,191.93,423.29
2007-01-05,2185.50,517.12,192.33,414.22
2007-01-08,2178.12,517.38,192.61,410.33
2007-01-09,2170.53,517.63,192.62,405.29
2007-01-10,2158.16,517.89,193.07,401.71
2007-01-11,2193.43,518.14,192.25,410.72
2007-01-12,2205.79,518.39,191.86,413.03
2007-01-15,2208.30,518.65,191.73,416.54
2007-01-16,2197.73,518.90,192.06,411.02
2007-01-17,2200.63,519.16,191.22,410.11
2007-01-18,2214.46,519.41,191.03,413.81
2007-01-19,2223.17,519.66,190.84,413.46
2007-01-22,2239.03,519.92,191.02,418.98
2007-01-23,2254.09,520.17,191.38,422.39
2007-01-24,2278.84,520.43,190.65,427.40
2007-01-25,2278.97,520.68,190.60,427.40
2007-01-26,2282.50,520.92,191.31,425.36
2007-01-29,2281.84,521.17,191.31,423.85
2007-01-30,2280.47,521.42,191.03,422.50
2007-01-31,2295.63,521.68,190.30,425.98
2007-02-01,2320.16,521.93,188.92,433.04
2007-02-02,2322.56,522.18,187.93,432.04
2007-02-05,2331.12,522.43,187.77,434.50
2007-02-06,2345.84,522.68,186.59,436.23
2007-02-07,2333.18,522.93,186.76,432.78
2007-02-08,2326.51,523.18,187.65,427.90
2007-02-09,2320.00,523.44,188.38,430.64
2007-02-12,2311.06,523.69,189.34,425.81
2007-02-13,2328.66,523.94,188.88,429.41
2007-02-14,2359.17,524.19,188.09,440.65
2007-02-15,2374.39,524.44,187.16,442.95
2007-02-16,2376.53,524.70,187.31,441.19
2007-02-21,2391.38,524.95,186.31,442.08
2007-02-22,2415.40,525.20,185.99,448.15
2007-02-23,2406.42,525.45,186.91,444.29
2007-02-26,2408.25,525.71,186.86,444.63
2007-02-27,2320.20,525.96,188.97,423.96
2007-02-28,2320.05,526.21,189.72,419.84
2007-03-01,2297.88,526.47,190.42,415.99
2007-03-02,2300.37,526.72,190.54,412.52
2007-03-05,2253.45,526.97,191.56,401.05
2007-03-06,2306.01,527.23,189.96,410.75
2007-03-07,2317.34,527.48,189.17,415.34
2007-03-08,2326.05,527.73,188.57,419.08
2007-03-09,2339.81,527.98,187.94,422.59
2007-03-12,2354.39,528.23,187.21,424.87
2007-03-13,2331.46,528.48,187.75,418.20
2007-03-14,2312.72,528.73,188.48,410.94
2007-03-15,2328.03,528.98,187.27,417.12
2007-03-16,2321.87,529.23,187.33,414.88
2007-03-19,2336.87,529.48,186.22,418.14
2007-03-20,2362.49,529.73,185.97,424.60
2007-03-21,2397.15,529.98,185.19,431.10
2007-03-22,2419.58,530.23,184.52,439.05
2007-03-23,2419.32,530.48,184.97,438.03
2007-03-26,2426.16,530.73,184.51,436.70
2007-03-27,2422.45,530.98,184.84,436.70
2007-03-28,2407.11,531.23,185.54,429.64
2007-03-29,2416.62,531.48,184.01,433.76
2007-03-30,2442.63,531.73,183.65,438.47
2007-04-02,2436.65,531.98,183.41,437.94
2007-04-03,2462.75,532.23,182.46,445.73
2007-04-04,2469.85,532.49,182.01,447.15
2007-04-05,2474.15,532.74,182.11,449.16
2007-04-09,2484.97,532.99,181.24,453.31
2007-04-10,2489.49,533.24,181.66,453.74
2007-04-11,2479.73,533.49,182.11,453.72
2007-04-12,2482.60,533.74,182.45,453.07
2007-04-13,2494.19,534.00,181.20,459.24
2007-04-16,2523.43,534.25,182.18,468.85
2007-04-17,2541.56,534.50,182.25,470.81
2007-04-18,2549.21,534.75,182.40,471.23
2007-04-19,2541.41,535.00,181.93,468.05
2007-04-20,2557.99,535.25,181.48,474.57
2007-04-23,2561.88,535.50,181.73,474.71
2007-04-24,2547.75,535.74,182.58,471.16
2007-04-25,2567.03,535.99,181.24,477.20
2007-04-26,2571.69,536.24,181.39,475.61
2007-04-27,2562.73,536.49,182.01,470.03
2007-04-30,2585.59,536.73,182.17,474.26
2007-05-02,2593.86,536.98,181.53,475.96
2007-05-03,2614.63,537.23,181.27,482.24
2007-05-04,2630.67,537.48,181.90,487.80
2007-05-07,2620.86,537.72,181.51,485.28
2007-05-08,2602.97,537.97,181.16,480.28
2007-05-09,2637.23,538.22,181.12,489.97
2007-05-10,2631.87,538.47,181.07,487.75
2007-05-11,2642.52,538.72,180.87,489.92
2007-05-14,2629.52,538.97,180.37,487.70
2007-05-15,2632.56,539.22,178.43,488.69
2007-05-16,2656.74,539.47,175.42,491.80
2007-05-17,2685.51,539.72,175.31,497.65
2007-05-18,2699.80,539.96,175.82,498.85
2007-05-21,2722.29,540.21,174.07,504.87
2007-05-22,2717.11,540.47,173.84,502.96
2007-05-23,2717.44,540.72,174.55,502.93
2007-05-24,2675.72,540.97,176.02,491.05
2007-05-25,2685.34,541.22,174.83,493.11
2007-05-28,2712.49,541.47,174.12,501.03
2007-05-29,2706.43,541.72,174.30,499.64
2007-05-30,2687.98,541.97,174.37,497.67
2007-05-31,2708.10,542.22,172.76,505.89
2007-06-01,2727.08,542.47,170.68,510.60
2007-06-04,2732.97,542.72,172.10,511.34
2007-06-05,2739.27,542.97,173.71,509.87
2007-06-06,2717.14,543.22,175.70,502.46
2007-06-08,2708.43,543.47,175.89,497.43
2007-06-11,2745.50,543.71,174.41,507.42
2007-06-12,2725.58,543.95,173.94,502.76
